20220101, 대구, 팥(적두), 258000, 
20220125, 대전, 참다래, 8320, 
20220125, 대전, 참다래, 8880, 
20220125, 세종, 참다래, 9070, 
20220125, 경기수원, 참다래, 8120, 
20220125, 경기의정부, 참다래, 10990, 
20220125, 강원, 참다래, 8880, 
20220125, 청주, 참다래, 8600, 
20220125, 전주, 참다래, 8320, 
20220125, 전남순천, 참다래, 4720, 
20220125, 경북포항, 참다래, 8880, 
20220125, 경남창원, 참다래, 9070, 
20220125, 제주, 참다래, 9070, 
20220125, 서울서부, 참다래, 37400, 
20220125, 부산, 참다래, 38000, 
20220125, 대구, 참다래, 37000, 
20220125, 대전, 참다래, 39000, 
20220125, 서울, 참다래, 6500, 
20220125, 부산, 참다래, 8450, 
20220125, 대구, 참다래, 5660, 
20220125, 대구, 참다래, 8450, 
20220125, 광주, 참다래, 8450, 
20220125, 대전, 참다래, 5410, 
20220125, 울산, 참다래, 8450, 
20220125, 경기, 참다래, 6500, 
20220125, 전남순천, 참다래, 8450, 
20220125, 경북포항, 참다래, 5000, 
20220125, 대구, 참다래, 42000, 
20220125, 대구, 참다래, 35000, 
20220125, 서울서부, 파인애플, 25000, 
20220125, 부산, 파인애플, 26000, 
20220125, 울산, 감자, 290, 
20220125, 경기수원, 감자, 360, 
20220125, 강원춘천, 감자, 310, 
20220125, 강원강릉, 감자, 300, 
20220125, 충북청주, 감자, 260, 
20220125, 전북전주, 감자, 310, 
20220125, 전남순천, 감자, 310, 
20220125, 경북포항, 감자, 300, 
20220125, 경남창원, 감자, 300, 
20220125, 서울서부, 감자, 41000, 
20220125, 부산, 감자, 37000, 
20220125, 대구, 감자, 35000, 
20220125, 대전, 감자, 37000, 
20220125, 서울서부, 감자, 250, 
20220125, 서울서부, 감자, 250, 
20220125, 부산, 감자, 240, 
20220125, 대구, 감자, 310, 
20220125, 인천, 감자, 280, 
20220125, 광주, 감자, 250, 
20220125, 대전, 감자, 260, 
20220125, 울산, 감자, 250, 
20220125, 경기수원, 감자, 280, 
20220125, 강원춘천, 감자, 260, 
20220125, 강원, 감자, 670, 
20220125, 강원강릉, 감자, 250, 
20220125, 충북청주, 감자, 210, 
20220125, 경북포항, 감자, 250, 
20220125, 경남창원, 감자, 250, 
20220125, 제주, 감자, 500, 
20220125, 경남창원, 토마토, 6000, 
20220125, 경남창원, 토마토, 8250, 
20220125, 제주, 토마토, 4830, 
20220125, 제주, 토마토, 8250, 
20220125, 서울서부, 토마토, 34500, 
20220125, 부산, 토마토, 34000, 
20220125, 대구, 토마토, 34500, 
20220125, 대전, 토마토, 38600, 
20220125, 서울서부, 토마토, 3000, 
20220125, 부산, 토마토, 5000, 
20220125, 대구, 토마토, 4830, 
20220125, 인천, 토마토, 4000, 
20220125, 광주, 토마토, 5000, 
20220125, 울산, 토마토, 3860, 
20220125, 경기수원, 토마토, 4330, 
20220125, 서울서부, 딸기, 38500, 
20220125, 부산, 딸기, 39000, 
20220125, 대구, 딸기, 40000, 
20220125, 대전, 딸기, 42000, 
20220125, 서울서부, 딸기, 2200, 
20220125, 서울서부, 딸기, 2360, 
20220125, 서울, 딸기, 1860, 
20220125, 서울, 딸기, 1900, 
20220125, 서울, 딸기, 1800, 
20220125, 서울, 딸기, 2580, 
20220125, 서울, 딸기, 1860, 
20220125, 부산, 딸기, 2300, 
20220125, 부산, 딸기, 1900, 
20220125, 부산, 딸기, 1990, 
20220125, 대구, 딸기, 2400, 
20220125, 대구, 딸기, 1800, 
20220125, 대구, 딸기, 1970, 
20220125, 인천, 딸기, 2000, 
20220125, 인천, 딸기, 1860, 
20220125, 광주, 딸기, 2500, 
20220125, 광주, 딸기, 1900, 
20220125, 광주, 딸기, 1800, 
20220125, 대전, 딸기, 2400, 
20220125, 대전, 딸기, 1990, 
20220125, 경기수원, 파, 2000, 
20220125, 강원춘천, 파, 2000, 
20220125, 강원강릉, 파, 2500, 
20220125, 충북청주, 파, 1700, 
20220125, 서울서부, 파, 8500, 
20220125, 부산, 파, 7500, 
20220125, 대구, 파, 8000, 
20220125, 대전, 파, 8500, 
20220125, 서울서부, 파, 7330, 
20220125, 인천, 당근, 2000, 
20220125, 광주, 당근, 2500, 
20220125, 대전, 당근, 1800, 
20220125, 울산, 당근, 2360, 
20220125, 경기수원, 당근, 2330, 
20220125, 충북청주, 당근, 2500, 
20220125, 서울서부, 당근, 13000, 
20220125, 부산, 당근, 14000, 
20220125, 대구, 당근, 13000, 
20220125, 대전, 당근, 13600, 
20220125, 서울서부, 열무, 14000, 
20220125, 부산, 열무, 12000, 
20220125, 대구, 열무, 14000, 
20220125, 대전, 열무, 15000, 
20220125, 서울, 열무, 3990, 
20220125, 서울, 열무, 6070, 
20220125, 서울, 열무, 3170, 
20220125, 서울, 열무, 3990, 
20220125, 부산, 열무, 6150, 
20220125, 대구, 열무, 2650, 
20220125, 울산, 열무, 6150, 
20220125, 강원강릉, 열무, 6070, 
20220125, 전남순천, 열무, 6150, 
20220125, 경남창원, 열무, 3060, 
20220125, 서울서부, 열무, 13000, 
20220125, 부산, 열무, 10000, 
20220125, 대구, 열무, 11500, 
20220125, 대전, 열무, 14000, 
20220125, 서울서부, 건고추, 600000, 
20220125, 부산, 건고추, 550000, 
20220125, 대구, 건고추, 525000, 
20220125, 부산, 건고추, 17000, 
20220125, 대구, 건고추, 13000, 
20220125, 광주, 건고추, 10600, 
20220125, 광주, 건고추, 11980, 
20220125, 제주, 미나리, 1530, 
20220125, 서울서부, 미나리, 150000, 
20220125, 부산, 미나리, 100000, 
20220125, 대구, 미나리, 120000, 
20220125, 대전, 미나리, 130000, 
20220125, 서울서부, 깻잎, 41700, 
20220125, 부산, 깻잎, 34000, 
20220125, 대구, 깻잎, 40000, 
20220125, 대전, 깻잎, 43000, 
20220125, 서울서부, 깻잎, 2500, 
20220125, 서울서부, 깻잎, 2500, 
20220125, 서울, 깻잎, 3560, 
20220125, 서울, 깻잎, 3410, 
20220125, 서울, 깻잎, 2480, 
20220125, 서울, 깻잎, 2580, 
20220125, 서울, 깻잎, 3560, 
20220125, 부산, 깻잎, 2500, 
20220125, 부산, 깻잎, 3980, 
20220125, 부산, 깻잎, 3560, 
20220125, 대구, 깻잎, 2430, 
20220125, 대구, 깻잎, 3360, 
20220125, 대구, 깻잎, 3410, 
20220125, 인천, 깻잎, 3560, 
20220125, 광주, 깻잎, 2500, 
20220125, 광주, 깻잎, 3980, 
20220125, 광주, 깻잎, 2480, 
20220125, 대전, 깻잎, 2060, 
20220125, 대전, 깻잎, 2480, 
20220125, 대전, 깻잎, 3560, 
20220125, 울산, 깻잎, 2060, 
20220125, 울산, 깻잎, 3410, 
20220125, 세종, 깻잎, 2480, 
20220125, 경기, 깻잎, 2470, 
20220125, 경기의정부, 깻잎, 3980, 
20220125, 강원, 깻잎, 3110, 
20220125, 강원강릉, 깻잎, 3050, 
20220125, 강원강릉, 깻잎, 3980, 
20220125, 청주, 깻잎, 3280, 
20220125, 전북전주, 깻잎, 2040, 
20220125, 경기의정부, 배, 34980, 
20220125, 강원춘천, 배, 35000, 
20220125, 대구, 파인애플, 27000, 
20220125, 대전, 파인애플, 26300, 
20220125, 서울서부, 파인애플, 6000, 
20220125, 서울서부, 파인애플, 6000, 
20220125, 서울, 파인애플, 5980, 
20220125, 서울, 돼지고기, 1250, 
20220125, 서울, 돼지고기, 1480, 
20220125, 부산, 돼지고기, 1050, 
20220125, 부산, 돼지고기, 990, 
20220125, 부산, 돼지고기, 1380, 
20220125, 대구, 돼지고기, 1170, 
20220125, 대구, 돼지고기, 1380, 
20220125, 인천, 돼지고기, 1190, 
20220125, 인천, 돼지고기, 1480, 
20220125, 광주, 돼지고기, 1150, 
20220125, 광주, 돼지고기, 990, 
20220125, 광주, 돼지고기, 1380, 
20220125, 대전, 돼지고기, 1190, 
20220125, 대전, 돼지고기, 1380, 
20220125, 대전, 돼지고기, 1480, 
20220125, 울산, 돼지고기, 1300, 
20220125, 울산, 돼지고기, 990, 
20220125, 세종, 돼지고기, 1380, 
20220125, 경기수원, 돼지고기, 1130, 
20220125, 경기, 돼지고기, 1090, 
20220125, 경기의정부, 돼지고기, 990, 
20220125, 강원춘천, 돼지고기, 1220, 
20220125, 강원, 돼지고기, 1480, 
20220125, 강원강릉, 돼지고기, 1220, 
20220125, 강원강릉, 돼지고기, 990, 
20220125, 충북청주, 돼지고기, 1420, 
20220125, 청주, 돼지고기, 1330, 
20220125, 전북전주, 돼지고기, 1290, 
20220125, 전주, 돼지고기, 1380, 
20220125, 전남순천, 돼지고기, 990, 
20220125, 전남순천, 돼지고기, 1200, 
20220125, 경북포항, 돼지고기, 1460, 
20220125, 경북포항, 돼지고기, 1480, 
20220125, 경북안동, 돼지고기, 1380, 
20220125, 경남창원, 돼지고기, 1430, 
20220125, 경남창원, 돼지고기, 1380, 
20220125, 제주, 돼지고기, 1500, 
20220125, 강원춘천, 굵은소금, 6750, 
20220125, 강원강릉, 굵은소금, 5910, 
20220125, 강원강릉, 굵은소금, 9990, 
20220125, 충북청주, 굵은소금, 9330, 
20220125, 청주, 굵은소금, 12800, 
20220125, 전북전주, 굵은소금, 6660, 
20220125, 전주, 굵은소금, 11760, 
20220125, 전남순천, 굵은소금, 9990, 
20220125, 전남순천, 굵은소금, 6160, 
20220125, 경북포항, 굵은소금, 7000, 
20220125, 경북포항, 굵은소금, 16150, 
20220125, 경북안동, 굵은소금, 11760, 
20220125, 경남창원, 굵은소금, 8500, 
20220125, 경남창원, 굵은소금, 11760, 
20220125, 제주, 굵은소금, 6660, 
20220125, 제주, 굵은소금, 9360, 
20220125, 서울서부, 전복, 33600, 
20220125, 부산, 전복, 35000, 
20220125, 대구, 전복, 37500, 
20220125, 대전, 전복, 38000, 
20220125, 서울서부, 전복, 12600, 
20220125, 서울, 전복, 16700, 
20220125, 서울, 전복, 14750, 
20220125, 부산, 전복, 13000, 
20220125, 부산, 전복, 17820, 
20220125, 부산, 전복, 11290, 
20220125, 대구, 전복, 13000, 
20220125, 대구, 전복, 15000, 
20220125, 대구, 전복, 16160, 
20220125, 광주, 전복, 16500, 
20220125, 광주, 전복, 16540, 
20220125, 광주, 전복, 16500, 
20220125, 서울서부, 파, 7830, 
20220125, 서울, 파, 13490, 
20220125, 서울, 파, 9960, 
20220125, 서울, 파, 10700, 
20220125, 서울, 파, 9180, 
20220125, 부산, 파, 7500, 
20220125, 대구, 파, 8500, 
20220125, 인천, 파, 7660, 
20220125, 광주, 파, 8000, 
20220125, 대전, 파, 9160, 
20220125, 대전, 파, 9960, 
20220125, 울산, 파, 7760, 
20220125, 세종, 파, 9960, 
20220125, 경기수원, 파, 10000, 
20220125, 경기, 파, 10310, 
20220125, 강원춘천, 파, 10000, 
20220125, 강원강릉, 파, 8750, 
20220125, 충북청주, 파, 9000, 
20220125, 청주, 파, 9470, 
20220125, 전북전주, 파, 6670, 
20220125, 전남순천, 파, 6070, 
20220125, 경북포항, 파, 6220, 
20220125, 경남창원, 파, 6670, 
20220125, 서울서부, 파, 8000, 
20220125, 부산, 파, 7000, 
20220125, 대구, 파, 7000, 
20220125, 대전, 파, 7500, 
20220125, 서울서부, 파, 6830, 
20220125, 서울서부, 파, 6830, 
20220125, 부산, 파, 6500, 
20220125, 전남순천, 새송이버섯, 630, 
20220125, 전남순천, 새송이버섯, 580, 
20220125, 경북포항, 새송이버섯, 460, 
20220125, 경북안동, 새송이버섯, 500, 
20220125, 경남창원, 새송이버섯, 510, 
20220125, 경남창원, 새송이버섯, 500, 
20220125, 제주, 새송이버섯, 500, 
20220125, 제주, 새송이버섯, 500, 
20220125, 서울서부, 새송이버섯, 13200, 
20220125, 부산, 새송이버섯, 9000, 
20220125, 대구, 새송이버섯, 9500, 
20220125, 대전, 새송이버섯, 9660, 
20220125, 서울서부, 새송이버섯, 580, 
20220125, 서울서부, 새송이버섯, 480, 
20220125, 서울, 새송이버섯, 600, 
20220125, 부산, 새송이버섯, 450, 
20220125, 대구, 새송이버섯, 460, 
20220125, 인천, 새송이버섯, 400, 
20220125, 광주, 새송이버섯, 600, 
20220125, 대전, 새송이버섯, 450, 
20220125, 강원춘천, 새송이버섯, 450, 
20220125, 충북청주, 새송이버섯, 580, 
20220125, 청주, 새송이버섯, 570, 
20220125, 경북포항, 새송이버섯, 350, 
20220125, 서울서부, 호두, 1330, 
20220125, 서울서부, 호두, 1910, 
20220125, 서울, 호두, 1280, 
20220125, 서울, 호두, 1250, 
20220125, 서울, 호두, 1660, 
20220125, 서울, 호두, 2720, 
20220125, 서울, 호두, 1280, 
20220125, 부산, 호두, 1300, 
20220125, 부산, 호두, 1250, 
20220125, 부산, 호두, 1760, 
20220125, 대구, 호두, 1470, 
20220125, 대구, 호두, 1660, 
20220125, 대구, 호두, 1250, 
20220125, 인천, 호두, 2000, 
20220125, 경남창원, 건블루베리, 3090, 
20220125, 제주, 건블루베리, 3090, 
20220125, 서울서부, 망고, 55000, 
20220125, 부산, 망고, 56000, 
20220125, 대구, 망고, 55000, 
20220125, 대전, 망고, 56600, 
20220125, 서울, 망고, 5490, 
20220125, 서울, 망고, 5980, 
20220125, 부산, 망고, 5490, 
20220125, 강원강릉, 배, 35000, 
20220125, 충북청주, 배, 40000, 
20220125, 청주, 배, 32700, 
20220125, 전북전주, 배, 38300, 
20220125, 전주, 배, 34500, 
20220125, 전남순천, 배, 34980, 
20220125, 전남순천, 배, 33300, 
20220125, 경북포항, 배, 38300, 
20220125, 경북안동, 배, 34500, 
20220125, 경남창원, 배, 40000, 
20220125, 경남창원, 배, 34500, 
20220125, 제주, 배, 36600, 
20220125, 제주, 배, 34500, 
20220125, 서울서부, 배, 52500, 
20220125, 부산, 배, 52000, 
20220125, 대구, 배, 51000, 
20220125, 대전, 배, 51600, 
20220125, 서울서부, 배, 25000, 
20220125, 서울서부, 배, 26600, 
20220125, 서울, 배, 29150, 
20220125, 부산, 배, 35000, 
20220125, 부산, 배, 24750, 
20220125, 대구, 배, 30000, 
20220125, 대구, 배, 29150, 
20220125, 인천, 배, 25000, 
20220125, 광주, 배, 33000, 
20220125, 대전, 배, 28300, 
20220125, 울산, 배, 25000, 
20220125, 세종, 배, 27000, 
20220125, 경기수원, 배, 29300, 
20220125, 강원, 배, 37250, 
20220125, 충북청주, 배, 30000, 
20220125, 전북전주, 배, 26600, 
20220125, 전남순천, 배, 25000, 
20220125, 경북포항, 배, 23300, 
20220125, 경북포항, 배, 37250, 
20220125, 경남창원, 배, 26600, 
20220125, 대구, 돼지고기, 2400, 
20220125, 대구, 돼지고기, 2180, 
20220125, 대구, 돼지고기, 1990, 
20220125, 인천, 돼지고기, 2500, 
20220125, 인천, 돼지고기, 2480, 
20220125, 광주, 돼지고기, 2110, 
20220125, 광주, 돼지고기, 1990, 
20220125, 광주, 돼지고기, 2180, 
20220125, 대전, 돼지고기, 2330, 
20220125, 대전, 돼지고기, 2180, 
20220125, 대전, 돼지고기, 2480, 
20220125, 울산, 돼지고기, 3000, 
20220125, 울산, 돼지고기, 1990, 
20220125, 세종, 돼지고기, 2180, 
20220125, 경기수원, 돼지고기, 2260, 
20220125, 경기, 돼지고기, 1980, 
20220125, 경기의정부, 돼지고기, 1990, 
20220125, 강원춘천, 돼지고기, 2300, 
20220125, 강원, 돼지고기, 2680, 
20220125, 강원강릉, 돼지고기, 2630, 
20220125, 강원강릉, 돼지고기, 1990, 
20220125, 충북청주, 돼지고기, 2720, 
20220125, 청주, 돼지고기, 1980, 
20220125, 전북전주, 돼지고기, 2450, 
20220125, 전주, 돼지고기, 2180, 
20220125, 전남순천, 돼지고기, 1990, 
20220125, 전남순천, 돼지고기, 2210, 
20220125, 경북포항, 돼지고기, 2560, 
20220125, 경북포항, 돼지고기, 2480, 
20220125, 경북안동, 돼지고기, 2180, 
20220125, 경남창원, 돼지고기, 2730, 
20220125, 경남창원, 돼지고기, 2280, 
20220125, 제주, 돼지고기, 3000, 
20220125, 제주, 돼지고기, 2980, 
20220125, 서울서부, 돼지고기, 1220, 
20220125, 대전, 전복, 16500, 
20220125, 울산, 전복, 16540, 
20220125, 경기, 전복, 8250, 
20220125, 경기의정부, 전복, 16540, 
20220125, 강원강릉, 전복, 16540, 
20220125, 전주, 전복, 14400, 
20220125, 청주, 찹쌀, 5600, 
20220125, 전북전주, 찹쌀, 3500, 
20220125, 전주, 찹쌀, 6980, 
20220125, 전남순천, 찹쌀, 3480, 
20220125, 전남순천, 찹쌀, 4200, 
20220125, 경북포항, 찹쌀, 3660, 
20220125, 경북포항, 찹쌀, 4480, 
20220125, 경북안동, 찹쌀, 6980, 
20220125, 경남창원, 찹쌀, 4580, 
20220125, 경남창원, 찹쌀, 6980, 
20220125, 제주, 찹쌀, 4160, 
20220125, 제주, 찹쌀, 6980, 
20220125, 서울서부, 찹쌀, 105000, 
20220125, 부산, 찹쌀, 107000, 
20220125, 대구, 찹쌀, 117000, 
20220125, 광주, 찹쌀, 111000, 
20220125, 대전, 찹쌀, 108000, 
20220125, 서울서부, 콩, 201000, 
20220125, 부산, 콩, 215000, 
20220125, 대구, 콩, 204000, 
20220125, 광주, 콩, 201000, 
20220125, 대전, 콩, 200000, 
20220125, 서울서부, 콩, 3580, 
20220125, 서울서부, 콩, 4630, 
20220125, 서울, 콩, 9390, 
20220125, 서울, 콩, 6990, 
20220125, 서울, 콩, 5300, 
20220125, 서울, 콩, 9390, 
20220125, 부산, 콩, 4300, 
20220125, 부산, 콩, 6990, 
20220125, 부산, 콩, 6450, 
20220125, 대구, 콩, 4170, 
20220125, 대구, 콩, 4980, 
20220125, 대구, 콩, 6990, 
20220125, 인천, 콩, 4770, 
20220125, 인천, 콩, 9390, 
20220125, 광주, 콩, 3600, 
20220125, 광주, 콩, 6990, 
20220125, 광주, 오이, 14950, 
20220125, 대전, 오이, 14950, 
20220125, 울산, 오이, 13300, 
20220125, 울산, 오이, 13970, 
20220125, 경기의정부, 오이, 13970, 
20220125, 강원강릉, 오이, 13970, 
20220125, 경북포항, 오이, 14100, 
20220125, 경북포항, 오이, 14980, 
20220125, 경북안동, 오이, 14950, 
20220125, 경남창원, 오이, 13000, 
20220125, 경남창원, 오이, 14950, 
20220125, 제주, 오이, 15500, 
20220125, 제주, 오이, 14950, 
20220125, 부산, 오이, 36000, 
20220125, 대구, 오이, 40000, 
20220125, 서울서부, 오이, 92500, 
20220125, 대구, 오이, 90000, 
20220125, 대전, 오이, 91000, 
20220125, 서울서부, 오이, 8660, 
20220125, 서울서부, 오이, 10000, 
20220125, 서울, 오이, 13900, 
20220125, 서울, 오이, 11630, 
20220125, 서울, 오이, 11960, 
20220125, 서울, 오이, 13560, 
20220125, 서울, 오이, 13900, 
20220125, 부산, 오이, 11630, 
20220125, 부산, 오이, 13300, 
20220125, 대구, 오이, 10000, 
20220125, 대구, 오이, 11960, 
20220125, 대구, 오이, 11630, 
20220125, 인천, 오이, 11600, 
20220125, 대구, 망고, 6000, 
20220125, 대구, 망고, 5990, 
20220125, 광주, 망고, 5490, 
20220125, 광주, 망고, 5980, 
20220125, 대전, 망고, 5000, 
20220125, 대전, 망고, 5990, 
20220125, 울산, 망고, 5490, 
20220125, 세종, 망고, 5990, 
20220125, 경기의정부, 망고, 5490, 
20220125, 강원강릉, 망고, 5490, 
20220125, 전남순천, 망고, 5490, 
20220125, 제주, 망고, 5490, 
20220125, 서울서부, 망고, 50000, 
20220125, 부산, 망고, 51000, 
20220125, 대구, 망고, 50000, 
20220125, 대전, 망고, 51600, 
20220125, 서울서부, 쇠고기, 12700, 
20220125, 서울, 쇠고기, 13580, 
20220125, 서울, 쇠고기, 13980, 
20220125, 부산, 쇠고기, 15590, 
20220125, 부산, 쇠고기, 11000, 
20220125, 광주, 쇠고기, 15590, 
20220125, 광주, 쇠고기, 13580, 
20220125, 대전, 쇠고기, 13580, 
20220125, 대전, 쇠고기, 16800, 
20220125, 울산, 쇠고기, 15590, 
20220125, 경기수원, 쇠고기, 12300, 
20220125, 경기의정부, 쇠고기, 15590, 
20220125, 강원강릉, 쇠고기, 11100, 
20220125, 전주, 물오징어, 3180, 
20220125, 경북포항, 물오징어, 5000, 
20220125, 서울서부, 건멸치, 13000, 
20220125, 부산, 건멸치, 17000, 
20220125, 대구, 건멸치, 14000, 
20220125, 광주, 건멸치, 20000, 
20220125, 대전, 건멸치, 14000, 
20220125, 서울서부, 건멸치, 1830, 
20220125, 서울서부, 건멸치, 1860, 
20220125, 서울, 건멸치, 1630, 
20220125, 서울, 건멸치, 4360, 
20220125, 서울, 건멸치, 3990, 
20220125, 서울, 건멸치, 1930, 
20220125, 서울, 건멸치, 1630, 
20220125, 부산, 건멸치, 1600, 
20220125, 부산, 건멸치, 4360, 
20220125, 부산, 건멸치, 3100, 
20220125, 대구, 건멸치, 1600, 
20220125, 대구, 건멸치, 3990, 
20220125, 대구, 건멸치, 4360, 
20220125, 인천, 건멸치, 2000, 
20220125, 인천, 건멸치, 1630, 
20220125, 광주, 건멸치, 2000, 
20220125, 광주, 건멸치, 4360, 
20220125, 광주, 건멸치, 3990, 
20220125, 대전, 건멸치, 1830, 
20220125, 대전, 건멸치, 3990, 
20220125, 대전, 건멸치, 1820, 
20220125, 울산, 건멸치, 2270, 
20220125, 울산, 건멸치, 4360, 
20220125, 세종, 건멸치, 3990, 
20220125, 경기수원, 건멸치, 2130, 
20220125, 경기, 건멸치, 1380, 
20220125, 경기의정부, 건멸치, 4360, 
20220125, 강원춘천, 건멸치, 2500, 
20220125, 강원, 건멸치, 2270, 
20220125, 강원강릉, 건멸치, 1670, 
20220125, 강원강릉, 건멸치, 4360, 
20220125, 충북청주, 건멸치, 2400, 
20220125, 서울서부, 감자, 55000, 
20220125, 부산, 감자, 55000, 
20220125, 대구, 감자, 54000, 
20220125, 대전, 감자, 53700, 
20220125, 서울서부, 감자, 44000, 
20220125, 부산, 감자, 49000, 
20220125, 대구, 감자, 46000, 
20220125, 대전, 감자, 44700, 
20220125, 서울서부, 돼지고기, 1300, 
20220125, 경기수원, 굴, 20000, 
20220125, 경기, 굴, 26000, 
20220125, 경기의정부, 굴, 33270, 
20220125, 강원춘천, 굴, 14000, 
20220125, 강원, 굴, 22000, 
20220125, 강원강릉, 굴, 25000, 
20220125, 강원강릉, 굴, 33270, 
20220125, 충북청주, 굴, 17500, 
20220125, 청주, 굴, 16570, 
20220125, 전북전주, 굴, 15300, 
20220125, 전주, 굴, 25800, 
20220125, 전남순천, 굴, 33270, 
20220125, 전남순천, 굴, 14500, 
20220125, 경북포항, 굴, 15000, 
20220125, 경북포항, 굴, 22000, 
20220125, 경북안동, 굴, 46530, 
20220125, 경남창원, 굴, 15300, 
20220125, 경남창원, 굴, 46530, 
20220125, 제주, 굴, 18600, 
20220125, 제주, 굴, 46530, 
20220125, 서울서부, 조기, 3500, 
20220125, 서울서부, 조기, 3500, 
20220125, 서울, 조기, 3980, 
20220125, 서울, 조기, 5270, 
20220125, 서울, 조기, 3000, 
20220125, 부산, 조기, 4000, 
20220125, 대구, 조기, 3990, 
20220125, 인천, 조기, 3500, 
20220125, 인천, 조기, 4980, 
20220125, 광주, 조기, 3500, 
20220125, 광주, 조기, 3990, 
20220125, 대전, 조기, 3330, 
20220125, 대전, 조기, 3980, 
20220125, 울산, 조기, 3500, 
20220125, 울산, 조기, 3990, 
20220125, 경기수원, 조기, 3160, 
20220125, 경기, 조기, 4500, 
20220125, 경기의정부, 조기, 3990, 
20220125, 강원강릉, 조기, 3220, 
20220125, 인천, 오이, 12630, 
20220125, 광주, 오이, 11630, 
20220125, 광주, 오이, 9960, 
20220125, 대전, 오이, 9000, 
20220125, 대전, 오이, 11960, 
20220125, 대전, 오이, 13900, 
20220125, 울산, 오이, 11600, 
20220125, 광주, 풋고추, 1200, 
20220125, 광주, 풋고추, 1990, 
20220125, 광주, 풋고추, 1650, 
20220125, 대전, 풋고추, 1310, 
20220125, 대전, 풋고추, 1650, 
20220125, 대전, 풋고추, 1860, 
20220125, 울산, 풋고추, 1100, 
20220125, 울산, 풋고추, 1990, 
20220125, 세종, 풋고추, 1650, 
20220125, 경기수원, 풋고추, 1080, 
20220125, 경기, 풋고추, 1790, 
20220125, 경기의정부, 풋고추, 1990, 
20220125, 강원춘천, 풋고추, 1390, 
20220125, 강원, 풋고추, 1860, 
20220125, 강원강릉, 풋고추, 1400, 
20220125, 강원강릉, 풋고추, 1990, 
20220125, 충북청주, 풋고추, 1410, 
20220125, 청주, 풋고추, 1380, 
20220125, 전북전주, 풋고추, 1130, 
20220125, 전주, 풋고추, 1650, 
20220125, 전남순천, 풋고추, 1990, 
20220125, 전남순천, 풋고추, 1130, 
20220125, 경북포항, 풋고추, 1160, 
20220125, 경북포항, 풋고추, 1860, 
20220125, 경북안동, 풋고추, 1650, 
20220125, 경남창원, 풋고추, 1110, 
20220125, 경남창원, 풋고추, 1650, 
20220125, 제주, 풋고추, 1100, 
20220125, 제주, 풋고추, 1650, 
20220125, 서울서부, 풋고추, 85200, 
20220125, 부산, 풋고추, 85000, 
20220125, 대구, 풋고추, 84000, 
20220125, 대전, 풋고추, 81000, 
20220125, 서울서부, 풋고추, 1000, 
20220125, 서울서부, 풋고추, 1000, 
20220125, 부산, 풋고추, 900, 
20220125, 대구, 풋고추, 970, 
20220125, 인천, 풋고추, 1250, 
20220125, 강원강릉, 멜론, 14990, 
20220125, 전남순천, 멜론, 14990, 
20220125, 경북포항, 멜론, 9450, 
20220125, 서울서부, 참깨, 830000, 
20220125, 부산, 참깨, 800000, 
20220125, 대구, 참깨, 823000, 
20220125, 광주, 참깨, 810000, 
20220125, 대전, 참깨, 856000, 
20220125, 서울서부, 참깨, 14000, 
20220125, 서울서부, 참깨, 14500, 
20220125, 서울, 참깨, 24100, 
20220125, 부산, 참깨, 13500, 
20220125, 대구, 참깨, 15000, 
20220125, 광주, 참깨, 15000, 
20220125, 대전, 참깨, 16100, 
20220125, 울산, 참깨, 16600, 
20220125, 경기수원, 참깨, 15800, 
20220125, 경기, 참깨, 26000, 
20220125, 강원춘천, 참깨, 16600, 
20220125, 충북청주, 참깨, 15000, 
20220125, 청주, 참깨, 23400, 
20220125, 전북전주, 참깨, 14300, 
20220125, 경북포항, 참깨, 14500, 
20220125, 경남창원, 참깨, 16200, 
20220125, 제주, 참깨, 16200, 
20220125, 부산, 참깨, 750000, 
20220125, 대구, 참깨, 754000, 
20220125, 서울서부, 참깨, 220000, 
20220125, 부산, 참깨, 225000, 
20220125, 서울서부, 배추, 8600, 
20220125, 부산, 배추, 8500, 
20220125, 대구, 배추, 8500, 
20220125, 대전, 배추, 8300, 
20220125, 서울서부, 배추, 5000, 
20220125, 서울서부, 배추, 4330, 
20220125, 서울, 배추, 3180, 
20220125, 서울, 배추, 3600, 
20220125, 서울, 배추, 3290, 
20220125, 부산, 배추, 4000, 
20220125, 대구, 배추, 4740, 
20220125, 대구, 배추, 3180, 
20220125, 인천, 배추, 4330, 
20220125, 광주, 배추, 4000, 
20220125, 광주, 배추, 3180, 
20220125, 대전, 배추, 4250, 
20220125, 대전, 배추, 3180, 
20220125, 울산, 배추, 5000, 
20220125, 세종, 배추, 3180, 
20220125, 경기수원, 배추, 4330, 
20220125, 경기, 배추, 3600, 
20220125, 강원춘천, 배추, 4660, 
20220125, 강원강릉, 배추, 5000, 
20220125, 충북청주, 배추, 5000, 
20220125, 청주, 배추, 3780, 
20220125, 전북전주, 배추, 4000, 
20220125, 전주, 배추, 3180, 
20220125, 전남순천, 배추, 4000, 
20220125, 경북포항, 배추, 4660, 
20220125, 경북안동, 배추, 3180, 
20220125, 울산, 딸기, 2360, 
20220125, 울산, 딸기, 2400, 
20220125, 세종, 딸기, 1990, 
20220125, 경기수원, 딸기, 2430, 
20220125, 경기, 딸기, 2560, 
20220125, 경기의정부, 딸기, 1900, 
